county,month,user_name,vacation_length 
Oradea,Septembrie,GAY COCHRAN,6
Oradea,Septembrie,KELLI HODGES,7
Oradea,Septembrie,FRANCISCA HOOVER,7
Oradea,Septembrie,BRANDIE SERRANO,4
Oradea,Septembrie,KENT MANNING,6
Oradea,Septembrie,NOELLE MADDEN,14
Oradea,Septembrie,SHAUN BUCKLEY,12
Oradea,Septembrie,CARL TRAVIS,14
Oradea,Septembrie,THAD COMPTON,14
Oradea,Septembrie,JOHNATHON ELLISON,15
Oradea,Septembrie,TINA RAYMOND,1
Oradea,Septembrie,DARRIN WATKINS,12
Oradea,Septembrie,MELBA KHAN,6
Oradea,Septembrie,CLIFTON PECK,8
Oradea,Septembrie,JEANNINE HARRIS,15
Oradea,Septembrie,CAITLIN FARMER,11
Oradea,Septembrie,PRINCE NAVARRO,6
Oradea,Septembrie,INEZ HOGAN,12
Oradea,Septembrie,ALLYSON MOSLEY,7
Oradea,Septembrie,TODD UNDERWOOD,13
Oradea,Septembrie,LILLIE MEADOWS,1
Oradea,Septembrie,KELLEY GILLESPIE,4
Oradea,Septembrie,KRISTIN WRIGHT,3
Oradea,Septembrie,HARRISON CONNER,7
Oradea,Septembrie,RICHIE GOMEZ,2
Oradea,Septembrie,LUPE WAGNER,8
Oradea,Septembrie,JULIANA ANTHONY,4
Oradea,Septembrie,CARRIE HARRIS,2
Oradea,Septembrie,ROSCOE PIERCE,10
Oradea,Septembrie,MARISOL MIDDLETON,4
Oradea,Octombrie,ESTELLA WILLIS,3
Oradea,Octombrie,ARNOLD FRANK,12
Oradea,Octombrie,PABLO MELTON,5
Oradea,Octombrie,SOCORRO STEWART,3
Oradea,Octombrie,ALLYSON MOSLEY,3
Oradea,Octombrie,LOUISE GRAHAM,2
Oradea,Octombrie,LOYD BEAN,3
Oradea,Octombrie,NORMA GEORGE,6
Oradea,Octombrie,MARA HORN,15
Oradea,Octombrie,JESSE OLSON,15
Oradea,Octombrie,MAURICE PERKINS,4
Oradea,Octombrie,EARNEST WALLACE,15
Oradea,Octombrie,ALLEN WATSON,9
Oradea,Octombrie,QUEEN ANDRADE,5
Oradea,Octombrie,SETH DELACRUZ,12
Oradea,Octombrie,ALLEN CARTER,2
Oradea,Octombrie,JODI BOOTH,5
Oradea,Octombrie,NEWTON SUMMERS,5
Oradea,Octombrie,MYLES ROWLAND,6
Oradea,Noiembrie,MAURICE BROWN,1
Oradea,Noiembrie,DOLLIE ROCHA,5
Oradea,Noiembrie,MAGGIE CHURCH,7
Oradea,Noiembrie,RALPH RICH,1
Oradea,Noiembrie,JEANIE FARRELL,3
Oradea,Noiembrie,RUBIN DANIELS,12
Oradea,Noiembrie,THERESE SMALL,14
Oradea,Noiembrie,ANNETTE BEARD,1
Oradea,Noiembrie,CURTIS LEON,13
Oradea,Noiembrie,KIRSTEN DOYLE,13
Oradea,Noiembrie,BETH HARDING,8
Oradea,Noiembrie,ALISSA HODGE,12
Oradea,Noiembrie,CLARICE LAWSON,15
Oradea,Noiembrie,KENYA ALFARO,7
Oradea,Noiembrie,BENNETT MUNOZ,3
Oradea,Decembrie,EDDY HARRIS,14
Oradea,Decembrie,ROBERT BRUCE,7
Oradea,Decembrie,ANGELINE FRANCIS,10
Oradea,Decembrie,DON COMBS,5
Oradea,Decembrie,MITZI MADDOX,10
Oradea,Decembrie,LORAINE SILVA,6
Oradea,Decembrie,JOANNA BULLOCK,11
Oradea,Decembrie,HARRISON BLANKENSHIP,10
Oradea,Decembrie,TERI BERNAL,7
Oradea,Decembrie,AILEEN ENGLISH,14
Oradea,Decembrie,MERLE OLIVER,8
Oradea,Decembrie,JULIUS HENSON,5
Oradea,Decembrie,DEANA WILKINS,9
Oradea,Decembrie,LORAINE MATHIS,4
Oradea,Decembrie,CLARICE MEYER,1
Piatra Neamt,Ianuarie,TRINA BENJAMIN,14
Piatra Neamt,Ianuarie,FRANCISCO COLON,14
Piatra Neamt,Ianuarie,NELL PETERSEN,5
Piatra Neamt,Ianuarie,LIDIA ELLIOTT,14
Piatra Neamt,Ianuarie,GREGG MORALES,9
Piatra Neamt,Ianuarie,CAMILLE MORTON,6
Piatra Neamt,Ianuarie,LOUELLA RUSSO,5
Piatra Neamt,Ianuarie,WILEY HODGE,5
Piatra Neamt,Ianuarie,HERBERT STEVENSON,12
Piatra Neamt,Ianuarie,KENNETH PRINCE,4
Piatra Neamt,Ianuarie,JENNA TRUONG,6
Piatra Neamt,Februarie,RODERICK FRANKLIN,14
Piatra Neamt,Februarie,VICKY DAVID,2
Piatra Neamt,Februarie,TERRENCE AYALA,5
Piatra Neamt,Februarie,EVERETT BULLOCK,5
Piatra Neamt,Februarie,COY SIERRA,2
Piatra Neamt,Februarie,CARMEN DELEON,9
Piatra Neamt,Februarie,BRANT JAMES,4
Piatra Neamt,Februarie,CARISSA VANG,4
Piatra Neamt,Februarie,CHRISTA CISNEROS,13
Piatra Neamt,Februarie,LORENE KEMP,4
Piatra Neamt,Februarie,MICHELE BENTON,11
Piatra Neamt,Februarie,JOHANNA KELLER,9
Piatra Neamt,Februarie,GUY TRAVIS,5
Piatra Neamt,Februarie,MARY BERNARD,6
Piatra Neamt,Februarie,EDDY HARRIS,4
Piatra Neamt,Februarie,OLLIE FISCHER,11
Piatra Neamt,Februarie,ISRAEL MCKEE,11
Piatra Neamt,Martie,HARLAN ALI,4
Piatra Neamt,Martie,ROSALIE MCBRIDE,3
Piatra Neamt,Martie,LILLIE MEADOWS,7
Piatra Neamt,Martie,JACOB FLYNN,14
Piatra Neamt,Martie,LORAINE VELAZQUEZ,3
Piatra Neamt,Martie,KRISTINE LOVE,14
Piatra Neamt,Martie,COURTNEY CLAYTON,7
Piatra Neamt,Martie,GUSTAVO KEITH,5
Piatra Neamt,Martie,CHRISTINE BLAKE,1
Piatra Neamt,Martie,GRACIELA GOOD,3
Piatra Neamt,Martie,ED ORR,7
Piatra Neamt,Martie,LYNNETTE SIERRA,4
Piatra Neamt,Martie,CANDICE HEBERT,3
Piatra Neamt,Martie,CORY BRADLEY,10
Piatra Neamt,Martie,ROSIE MORRISON,3
Piatra Neamt,Martie,CHRIS GRAY,11
Piatra Neamt,Martie,ADELINE HUYNH,1
Piatra Neamt,Martie,MICKEY CHAPMAN,5
Piatra Neamt,Martie,DANA GOODMAN,14
Piatra Neamt,Martie,LAZARO BOWMAN,7
Piatra Neamt,Martie,KERRI BARNETT,14
Piatra Neamt,Martie,LATASHA REYES,15
Piatra Neamt,Martie,GENEVIEVE MAYO,4
Piatra Neamt,Aprilie,HERSCHEL GALLAGHER,11
Piatra Neamt,Aprilie,OCTAVIO BARNES,13
Piatra Neamt,Aprilie,MARQUITA STRICKLAND,6
Piatra Neamt,Aprilie,JAIME HART,2
Piatra Neamt,Aprilie,FREDDY ADAMS,12
Piatra Neamt,Aprilie,HUGO OBRIEN,10
Piatra Neamt,Aprilie,LLOYD JOHNSTON,2
Piatra Neamt,Aprilie,BRIANA CORONA,5
Piatra Neamt,Aprilie,BRYAN STAFFORD,10
Piatra Neamt,Aprilie,TOM BAKER,7
Piatra Neamt,Aprilie,EMILY MADDOX,13
Piatra Neamt,Aprilie,MICHELE BENTON,2
Piatra Neamt,Aprilie,ANNMARIE HANCOCK,4
Piatra Neamt,Aprilie,OLIVE BRANDT,3
Piatra Neamt,Mai,CARL TRAVIS,8
Piatra Neamt,Mai,EVANGELINE LONG,12
Piatra Neamt,Mai,JAMI NICHOLS,1
Piatra Neamt,Mai,LILLIE NIXON,4
Piatra Neamt,Mai,ALLEN CARTER,5
Piatra Neamt,Mai,JESSE OLSON,11
Piatra Neamt,Mai,EDDIE LARA,4
Piatra Neamt,Mai,NOLAN BELTRAN,4
Piatra Neamt,Mai,ERIK COLE,10
Piatra Neamt,Mai,ROSEMARY BAKER,15
Piatra Neamt,Mai,TANNER PHILLIPS,5
Piatra Neamt,Mai,PAIGE SANTANA,4
Piatra Neamt,Mai,BERTIE HILL,1
Piatra Neamt,Mai,DENISE MUNOZ,15
Piatra Neamt,Mai,BETTY PETERS,11
Piatra Neamt,Mai,ARNULFO GENTRY,11
Piatra Neamt,Mai,GAIL MARSH,4
Piatra Neamt,Mai,ELSA MAHONEY,14
Piatra Neamt,Mai,JERROLD MCCULLOUGH,4
Piatra Neamt,Mai,MARCI OLSON,12
Piatra Neamt,Mai,BERNIE JOHNS,7
Piatra Neamt,Mai,NEWTON HICKMAN,13
Piatra Neamt,Mai,ESTELLE WU,3
Piatra Neamt,Iunie,SARA POTTER,9
Piatra Neamt,Iunie,KELLIE HARRELL,14
Piatra Neamt,Iunie,MARYLOU COX,8
Piatra Neamt,Iunie,HUGH PRICE,14
Piatra Neamt,Iunie,STEFANIE STEVENS,5
Piatra Neamt,Iunie,ROXANNE CARRILLO,12
Piatra Neamt,Iunie,CHRISTINA PONCE,9
Piatra Neamt,Iunie,CORNELL YANG,2
Piatra Neamt,Iunie,FELICIA COLLINS,5
Piatra Neamt,Iunie,DREW CORREA,13
Piatra Neamt,Iulie,AISHA HALL,12
Piatra Neamt,Iulie,LELAND RYAN,8
Piatra Neamt,Iulie,LELIA RAMSEY,8
Piatra Neamt,Iulie,JAIME MOODY,12
Piatra Neamt,Iulie,MARILYN WOODARD,12
Piatra Neamt,Iulie,OTTO CALDERON,4
Piatra Neamt,Iulie,LEILA SUMMERS,7
Piatra Neamt,Iulie,ELMER LANDRY,5
Piatra Neamt,Iulie,GEORGINA BAXTER,15
Piatra Neamt,Iulie,STEVEN CHAPMAN,5
Piatra Neamt,Iulie,LESSIE MONROE,2
Piatra Neamt,Iulie,MARJORIE GARZA,10
Piatra Neamt,Iulie,YESENIA MCCLAIN,7
Piatra Neamt,Iulie,ELENA SHAW,12
Piatra Neamt,Iulie,MURIEL MCCALL,4
Piatra Neamt,Iulie,ANGIE NASH,6
Piatra Neamt,Iulie,DIANN ALVARADO,12
Piatra Neamt,Iulie,DALE TOWNSEND,5
Piatra Neamt,Iulie,KURT SHELTON,8
Piatra Neamt,Iulie,RICHIE PORTER,14
Piatra Neamt,August,IMELDA MCMAHON,7
Piatra Neamt,August,BETTE VELAZQUEZ,5
Piatra Neamt,August,CHRISTINE BLAKE,12
Piatra Neamt,August,ROCKY GORDON,10
Piatra Neamt,August,MAX DELAROSA,4
Piatra Neamt,August,JEANIE FARRELL,15
Piatra Neamt,August,CLAYTON MORSE,15
Piatra Neamt,August,MORTON ROTH,12
Piatra Neamt,August,MYRON LANE,7
Piatra Neamt,August,GEORGETTE BELL,7
Piatra Neamt,August,BRENT TYLER,4
Piatra Neamt,August,FREDERIC FISCHER,12
Piatra Neamt,August,MILFORD DILLON,7
Piatra Neamt,August,OREN JENNINGS,10
Piatra Neamt,August,NOEL CALLAHAN,13
Piatra Neamt,August,RUSS MAHONEY,9
Piatra Neamt,Septembrie,BERT MARIN,14
Piatra Neamt,Septembrie,KELLIE HUBER,14
Piatra Neamt,Septembrie,BENITO OBRIEN,7
Piatra Neamt,Septembrie,BRETT TYLER,15
Piatra Neamt,Septembrie,MAURO MCINTYRE,4
Piatra Neamt,Septembrie,DARRYL GALLAGHER,13
Piatra Neamt,Septembrie,CHRISTIAN LARSEN,1
Piatra Neamt,Septembrie,STERLING MCCLURE,9
Piatra Neamt,Septembrie,RYAN CRUZ,6
Piatra Neamt,Septembrie,HARVEY WALTER,15
Piatra Neamt,Septembrie,LEIGH CHEN,3
Piatra Neamt,Septembrie,TONI MATHIS,14
Piatra Neamt,Septembrie,ERIKA GARRISON,8
Piatra Neamt,Septembrie,WILDA AVILA,9
Piatra Neamt,Septembrie,GUY MILLS,2
Piatra Neamt,Septembrie,STAN BECKER,4
Piatra Neamt,Septembrie,MERRILL ZAMORA,11
Piatra Neamt,Septembrie,VIOLET BERGER,12
Piatra Neamt,Septembrie,KENDRICK TOWNSEND,5
Piatra Neamt,Septembrie,RODNEY MCGUIRE,7
Piatra Neamt,Octombrie,MERVIN CORTES,12
Piatra Neamt,Octombrie,MEGHAN FARMER,5
Piatra Neamt,Octombrie,ROCCO SERRANO,3
Piatra Neamt,Octombrie,VICENTE BLAKE,4
Piatra Neamt,Octombrie,ERIKA WOLFE,8
Piatra Neamt,Octombrie,GAYLE HAYNES,6
Piatra Neamt,Octombrie,RAPHAEL HUDSON,6
Piatra Neamt,Octombrie,DALE CLAY,8
Piatra Neamt,Octombrie,CRAIG JOSEPH,12
Piatra Neamt,Octombrie,LORNA PERSON,12
Piatra Neamt,Octombrie,BENITO OBRIEN,8
Piatra Neamt,Octombrie,ALTON ENGLISH,6
Piatra Neamt,Octombrie,MARCI OLSON,6
Piatra Neamt,Octombrie,WANDA ROBLES,4
Piatra Neamt,Octombrie,EDGAR KERR,9
Piatra Neamt,Octombrie,CECIL HARDIN,14
Piatra Neamt,Octombrie,PHILLIP CLAYTON,6
Piatra Neamt,Octombrie,MAY YORK,7
Piatra Neamt,Octombrie,EARLE ROY,4
Piatra Neamt,Octombrie,BRENT TYLER,12
Piatra Neamt,Octombrie,MARYLOU DOUGHERTY,15
Piatra Neamt,Octombrie,FRANCIS DOUGLAS,6
Piatra Neamt,Octombrie,IRMA PARKS,8
Piatra Neamt,Octombrie,EBONY MURILLO,9
Piatra Neamt,Noiembrie,SALVATORE WEISS,10
Piatra Neamt,Noiembrie,TANISHA LINDSEY,11
Piatra Neamt,Noiembrie,THANH ALLISON,14
Piatra Neamt,Noiembrie,CHUCK ROWLAND,9
Piatra Neamt,Noiembrie,DALE TOWNSEND,4
Piatra Neamt,Noiembrie,VIOLET STUART,12
Piatra Neamt,Noiembrie,QUINCY BEIL,12
Piatra Neamt,Noiembrie,MARSHALL BALDWIN,2
Piatra Neamt,Noiembrie,STERLING MCCLURE,15
Piatra Neamt,Noiembrie,LUCIEN UNDERWOOD,3
Piatra Neamt,Noiembrie,FAYE CAMPOS,2
Piatra Neamt,Noiembrie,ANTOINETTE KELLEY,5
Piatra Neamt,Noiembrie,HARRY BURTON,4
Piatra Neamt,Noiembrie,AUGUSTUS STARK,11
Piatra Neamt,Noiembrie,EDDIE HOOD,10
Piatra Neamt,Noiembrie,SONIA DONALDSON,6
Piatra Neamt,Noiembrie,TRACY KNOX,5
Piatra Neamt,Noiembrie,TOM GUTIERREZ,1
Piatra Neamt,Noiembrie,JANICE OROZCO,8
Piatra Neamt,Noiembrie,ELLIS MEJIA,4
Piatra Neamt,Noiembrie,JACOB VELAZQUEZ,13
Piatra Neamt,Noiembrie,CARROLL REESE,10
Piatra Neamt,Decembrie,KRIS DAVIS,15
Piatra Neamt,Decembrie,OLEN MILLS,7
Piatra Neamt,Decembrie,SUZETTE PINEDA,1
Piatra Neamt,Decembrie,PAIGE SANTANA,12
Piatra Neamt,Decembrie,BURL YANG,10
Piatra Neamt,Decembrie,LATOYA PETERSEN,6
Piatra Neamt,Decembrie,EDDIE LARA,4
Piatra Neamt,Decembrie,JACOB ROBBINS,1
Piatra Neamt,Decembrie,ABBY GARZA,7
Piatra Neamt,Decembrie,ROCCO DAWSON,1
Pitesti,Ianuarie,LORAINE SILVA,1
Pitesti,Ianuarie,KELLY WATTS,2
Pitesti,Ianuarie,ANGIE DAY,9
Pitesti,Ianuarie,OLA HARDIN,4
Pitesti,Ianuarie,PATRICK HICKMAN,12
Pitesti,Ianuarie,THURMAN RIVERS,2
Pitesti,Ianuarie,CURTIS LEON,4
Pitesti,Ianuarie,CHRIS GRAY,7
Pitesti,Ianuarie,MAI GOULD,14
Pitesti,Ianuarie,TESSA HUTCHINSON,15
Pitesti,Ianuarie,LAVERNE AVILA,12
Pitesti,Ianuarie,KERRY FRANCIS,2
Pitesti,Ianuarie,ISABELLE VINCENT,15
Pitesti,Ianuarie,LATISHA MCCARTY,15
Pitesti,Ianuarie,OLEN MCKEE,11
Pitesti,Ianuarie,TABATHA TYLER,2
Pitesti,Ianuarie,BRADLY BASS,3
Pitesti,Ianuarie,LINA RICHARDSON,5
Pitesti,Ianuarie,ANGIE DAY,5
Pitesti,Ianuarie,LYDIA HOWE,12
Pitesti,Ianuarie,LORNA PERSON,10
Pitesti,Ianuarie,KEVIN CABRERA,10
Pitesti,Ianuarie,CARROLL REESE,11
Pitesti,Februarie,TERRELL MOYER,2
Pitesti,Februarie,JANICE OROZCO,6
Pitesti,Februarie,MILTON FOLEY,2
Pitesti,Februarie,SHAWN EATON,14
Pitesti,Februarie,CONSTANCE KLINE,7
Pitesti,Februarie,JACQUES GALLOWAY,8
Pitesti,Februarie,BRIDGET LYONS,3
Pitesti,Februarie,AUGUSTUS STARK,4
Pitesti,Februarie,MORGAN RAMSEY,2
Pitesti,Februarie,SONYA BURCH,14
Pitesti,Februarie,JEANNETTE HULL,9
Pitesti,Februarie,TISHA MENDOZA,2
Pitesti,Februarie,XAVIER OBRIEN,8
Pitesti,Februarie,MANDY SHAH,3
Pitesti,Martie,MARYELLEN MCCARTHY,6
Pitesti,Martie,GLENDA WILKINS,1
Pitesti,Martie,GIL BENJAMIN,2
Pitesti,Martie,HUNG BAKER,11
Pitesti,Martie,MARA SCHAEFER,2
Pitesti,Martie,CARTER CLINE,10
Pitesti,Martie,DUANE RAYMOND,11
Pitesti,Martie,GIOVANNI PERSON,2
Pitesti,Martie,MAC RYAN,2
Pitesti,Martie,LUCIA JONES,14
Pitesti,Martie,JOAN HULL,5
Pitesti,Martie,HARRISON WEBSTER,8
Pitesti,Martie,MARJORIE BRADSHAW,14
Pitesti,Martie,PEARL MCBRIDE,5
Pitesti,Martie,CYRUS DECKER,12
Pitesti,Martie,ROSCOE PIERCE,3
Pitesti,Martie,BERNARD BARAJAS,9
Pitesti,Martie,LENORE CARLSON,11
Pitesti,Martie,JILLIAN SWANSON,13
Pitesti,Martie,CEDRIC PHELPS,11
Pitesti,Martie,ALLEN WATSON,13
Pitesti,Martie,DONNY WASHINGTON,5
Pitesti,Martie,ANDERSON LITTLE,15
Pitesti,Martie,RICHIE COHEN,3
Pitesti,Martie,LIDIA ELLIOTT,6
Pitesti,Martie,SONYA BLAKE,13
Pitesti,Martie,TAMMY MOSLEY,3
Pitesti,Martie,PRISCILLA FLYNN,7
Pitesti,Martie,NOLAN BELTRAN,9
Pitesti,Martie,RAMON LLOYD,3
Pitesti,Aprilie,EZRA SIMON,12
Pitesti,Aprilie,GENEVA FITZGERALD,12
Pitesti,Aprilie,BERNARD WATTS,11
Pitesti,Aprilie,LENORE BARKER,12
Pitesti,Aprilie,WILFORD HOUSE,15
Pitesti,Aprilie,GLENNA DOMINGUEZ,8
Pitesti,Aprilie,JUDY MCMILLAN,4
Pitesti,Aprilie,MICHEAL WHEELER,4
Pitesti,Aprilie,CASEY QUINTERO,6
Pitesti,Aprilie,CYRIL ARNOLD,14
Pitesti,Aprilie,NOEL SMALL,11
Pitesti,Aprilie,REYNA CRAIG,10
Pitesti,Mai,CHRISTA CISNEROS,2
Pitesti,Mai,MITCHEL YODER,2
Pitesti,Mai,PATTI STEVENSON,15
Pitesti,Mai,CANDY WOODS,14
Pitesti,Mai,MELVIN HOGAN,2
Pitesti,Mai,GERALDINE SCHULTZ,6
Pitesti,Mai,MONIQUE BOYLE,2
Pitesti,Mai,MELISA PORTILLO,8
Pitesti,Mai,SOCORRO BALLARD,10
Pitesti,Mai,RHODA SCHAEFER,2
Pitesti,Mai,JUDY GILES,1
Pitesti,Mai,HARRISON CONNER,2
Pitesti,Mai,REBEKAH LEE,8
Pitesti,Mai,CHARITY ADKINS,13
Pitesti,Mai,DANIELLE HANSEN,4
Pitesti,Mai,RAE MOSS,13
Pitesti,Mai,SAM RICHMOND,12
Pitesti,Mai,JOANNA BULLOCK,8
Pitesti,Mai,JOAN TYLER,7
Pitesti,Mai,AARON CAMPOS,9
Pitesti,Mai,BERT ORTEGA,14
Pitesti,Mai,RONNIE CARR,11
Pitesti,Mai,CARA DEAN,9
Pitesti,Mai,NADINE FIELDS,14
Pitesti,Mai,ORLANDO BURCH,10
Pitesti,Mai,GREGORIO LLOYD,14
Pitesti,Mai,STEPHEN YANG,12
Pitesti,Mai,DEENA PATTON,13
Pitesti,Iunie,MEGHAN FARMER,15
Pitesti,Iunie,CHANCE SHARP,8
Pitesti,Iunie,SHELLY WOLFE,10
Pitesti,Iunie,RODGER FELIX,13
Pitesti,Iunie,GENE ZHANG,13
Pitesti,Iunie,ELOY VANCE,7
Pitesti,Iunie,LORRAINE SHORT,6
Pitesti,Iunie,MACK LITTLE,7
Pitesti,Iunie,AARON BONILLA,2
Pitesti,Iunie,BERNIE ERICKSON,9
Pitesti,Iunie,SAUNDRA RANGEL,5
Pitesti,Iunie,JARED KRAMER,7
Pitesti,Iunie,EMERY PEREZ,15
Pitesti,Iunie,AGNES PAYNE,6
Pitesti,Iunie,LEONARD OCHOA,6
Pitesti,Iunie,GENE ZHANG,3
Pitesti,Iunie,OTIS FERNANDEZ,2
Pitesti,Iunie,MERLE OLIVER,5
Pitesti,Iunie,ESTELLA RAMSEY,6
Pitesti,Iulie,SONYA BLAKE,10
Pitesti,Iulie,RHONDA MURILLO,9
Pitesti,Iulie,ADOLFO MEYERS,7
Pitesti,Iulie,SHANA RICHARDS,8
Pitesti,Iulie,LILLIE MEADOWS,3
Pitesti,Iulie,TAMMY COLLIER,10
Pitesti,Iulie,JOANNE NUNEZ,6
Pitesti,Iulie,ELVIRA SELLERS,1
Pitesti,Iulie,DEWITT MORRIS,10
Pitesti,Iulie,EDGAR LAWRENCE,2
Pitesti,Iulie,LINA RICHARDSON,13
Pitesti,Iulie,LYLE HOOVER,5
Pitesti,Iulie,RONNIE GALLEGOS,9
Pitesti,Iulie,ISMAEL HANCOCK,15
Pitesti,Iulie,RANDI TORRES,4
Pitesti,August,COLIN MOLINA,3
Pitesti,August,LAVERN OLSON,13
Pitesti,August,STEPHEN BRADSHAW,12
Pitesti,August,CURTIS LEON,10
Pitesti,August,ELMA MCGUIRE,4
Pitesti,August,CARL TRAVIS,10
Pitesti,August,LOYD BEAN,11
Pitesti,August,TRICIA SHAFFER,10
Pitesti,August,BERTHA CHASE,5
Pitesti,August,JACOB VELAZQUEZ,11
Pitesti,August,HERSHEL CRUZ,14
Pitesti,August,BERT ORTEGA,5
Pitesti,August,WILTON QUINTERO,7
Pitesti,August,KEITH HORNE,6
Pitesti,August,ESTELLA VO,1
Pitesti,August,LUCIA JONES,11
Pitesti,August,CRAIG JOSEPH,12
Pitesti,August,ESTELLE WU,2
Pitesti,August,CHERYL BRAVO,10
Pitesti,August,RODNEY MCGUIRE,6
Pitesti,August,INEZ HOGAN,1
Pitesti,August,SHERRI LYNCH,9
Pitesti,August,CHUCK ROWLAND,12
Pitesti,August,TONYA SHAFFER,15
Pitesti,August,JANETTE BEIL,2
Pitesti,August,MIRANDA FRENCH,14
Pitesti,August,ROCCO RUSSO,2
Pitesti,August,JERRY LEE,14
Pitesti,Septembrie,MARIO NASH,2
Pitesti,Septembrie,FREEMAN CHUNG,7
Pitesti,Septembrie,QUEEN MADDEN,9
Pitesti,Septembrie,BRETT TYLER,5
Pitesti,Septembrie,KELVIN YOUNG,4
Pitesti,Septembrie,ED ORR,12
Pitesti,Septembrie,DIANN ALVARADO,15
Pitesti,Septembrie,TYREE SMALL,9
Pitesti,Septembrie,LOIS COLEMAN,12
Pitesti,Septembrie,JESUS RAMIREZ,10
Pitesti,Septembrie,GAY DAWSON,11
Pitesti,Septembrie,ROSALIE FOX,2
Pitesti,Octombrie,ELBERT FAULKNER,5
Pitesti,Octombrie,KAYE ROBERTS,1
Pitesti,Octombrie,CHASITY MAXWELL,7
Pitesti,Octombrie,ROSELLA BARR,14
Pitesti,Octombrie,BETH CUNNINGHAM,9
Pitesti,Octombrie,SALLIE HICKMAN,12
Pitesti,Octombrie,JARROD OBRIEN,1
Pitesti,Octombrie,HELGA RODRIGUEZ,6
Pitesti,Octombrie,FREDDY ADAMS,10
Pitesti,Octombrie,MARTIN SPARKS,11
Pitesti,Octombrie,JOHANNA GAINES,8
Pitesti,Octombrie,MELISA PORTILLO,5
Pitesti,Octombrie,ALYCE JARAMILLO,13
Pitesti,Octombrie,STACY TURNER,7
Pitesti,Octombrie,GALE BALLARD,15
Pitesti,Octombrie,EDGARDO GARDNER,8
Pitesti,Octombrie,KENDRICK TOWNSEND,7
Pitesti,Octombrie,TAMARA CRANE,2
Pitesti,Octombrie,MALLORY NAVA,10
Pitesti,Octombrie,LETICIA KEITH,1
Pitesti,Octombrie,DANIELLE HANSEN,10
Pitesti,Octombrie,MARIAN MATA,5
Pitesti,Octombrie,CARL TRAVIS,14
Pitesti,Octombrie,JONAS HEBERT,12
Pitesti,Octombrie,CHRIS GRAY,8
Pitesti,Octombrie,RHONDA MCMAHON,11
Pitesti,Octombrie,PABLO PALMER,6
Pitesti,Noiembrie,DELIA TURNER,15
Pitesti,Noiembrie,GLADYS PERALTA,5
Pitesti,Noiembrie,GENE ROTH,9
Pitesti,Noiembrie,YONG KAUR,5
Pitesti,Noiembrie,GERTRUDE RAMSEY,4
Pitesti,Noiembrie,RILEY BRADSHAW,7
Pitesti,Noiembrie,TORY DAY,15
Pitesti,Noiembrie,KAY MAGANA,4
Pitesti,Noiembrie,CLARICE MEYER,5
Pitesti,Noiembrie,EDWIN HEATH,12
Pitesti,Noiembrie,KAYE ROBERTS,8
Pitesti,Noiembrie,GENA MONROE,2
Pitesti,Noiembrie,DEWAYNE MILLER,12
Pitesti,Noiembrie,JESSICA BATES,13
Pitesti,Noiembrie,JEANETTE LEON,6
Pitesti,Noiembrie,LAUREL ESPINOSA,5
Pitesti,Noiembrie,ELIZABETH COPELAND,12
Pitesti,Decembrie,RUTH REED,9
Pitesti,Decembrie,MARY HOLLAND,1
Pitesti,Decembrie,KELVIN YOUNG,14
Pitesti,Decembrie,AILEEN ENGLISH,5
Pitesti,Decembrie,CHRISTA CISNEROS,2
Pitesti,Decembrie,MINERVA WEISS,6
Pitesti,Decembrie,GAIL MARSH,6
Pitesti,Decembrie,BRIANA GRAHAM,10
Pitesti,Decembrie,RHONDA MCMAHON,10
Pitesti,Decembrie,SANDY HALL,14
Pitesti,Decembrie,LILLIE MEADOWS,6
Pitesti,Decembrie,ESTELLE BISHOP,7
Pitesti,Decembrie,CHARITY ADKINS,6
Pitesti,Decembrie,INGRID MORALES,4
Pitesti,Decembrie,SAL HENDRIX,1
Pitesti,Decembrie,CATHRYN MATHIS,7
Pitesti,Decembrie,NADIA MYERS,13
Pitesti,Decembrie,DALE CLAY,9
Pitesti,Decembrie,GLEN LESTER,14
Pitesti,Decembrie,LUELLA FIGUEROA,15
Pitesti,Decembrie,MIRANDA FRENCH,12
Pitesti,Decembrie,DEXTER SCHMIDT,15
Pitesti,Decembrie,KELLY WATTS,11
Pitesti,Decembrie,TYREE SMALL,2
Pitesti,Decembrie,KIRSTEN DOYLE,11
Pitesti,Decembrie,HARRY MORENO,4
Pitesti,Decembrie,SHARON DOYLE,9
Pitesti,Decembrie,WINFRED MCCOY,4
Pitesti,Decembrie,BENNETT MUNOZ,7
Pitesti,Decembrie,LANDON DONOVAN,5
Ploiesti,Ianuarie,CLARICE LAWSON,8
Ploiesti,Ianuarie,LUCIEN UNDERWOOD,2
Ploiesti,Ianuarie,KARA HEBERT,11
Ploiesti,Ianuarie,ROSARIO ESPINOZA,9
Ploiesti,Ianuarie,LAVERN WHITEHEAD,6
Ploiesti,Ianuarie,TAMMY MOSLEY,15
Ploiesti,Ianuarie,HELEN STARK,3
Ploiesti,Ianuarie,KATHERINE BERG,6
Ploiesti,Ianuarie,SHARON DOYLE,6
Ploiesti,Ianuarie,NONA TERRY,5
Ploiesti,Februarie,JOE MOSS,8
Ploiesti,Februarie,PRINCE NAVARRO,2
Ploiesti,Februarie,LIDIA ELLIOTT,4
Ploiesti,Februarie,VERA HUTCHINSON,11
